Original_Row,Field,Action,Reason
11528,Duplicate Record,Deleted,Multiple joins/reconnects
11530,Duplicate Record,Deleted,Multiple joins/reconnects
11534,Duplicate Record,Deleted,Multiple joins/reconnects
11535,Duplicate Record,Deleted,Multiple joins/reconnects
11540,Duplicate Record,Deleted,Multiple joins/reconnects
11545,Duplicate Record,Deleted,Multiple joins/reconnects
11546,Duplicate Record,Deleted,Multiple joins/reconnects
11561,Duplicate Record,Deleted,Multiple joins/reconnects
11602,Duplicate Record,Deleted,Multiple joins/reconnects
11623,Duplicate Record,Deleted,Multiple joins/reconnects
11639,Duplicate Record,Deleted,Multiple joins/reconnects
11646,Duplicate Record,Deleted,Multiple joins/reconnects
11653,Duplicate Record,Deleted,Multiple joins/reconnects
11654,Duplicate Record,Deleted,Multiple joins/reconnects
11658,Duplicate Record,Deleted,Multiple joins/reconnects
11659,Duplicate Record,Deleted,Multiple joins/reconnects
11675,Duplicate Record,Deleted,Multiple joins/reconnects
11678,Duplicate Record,Deleted,Multiple joins/reconnects
11679,Duplicate Record,Deleted,Multiple joins/reconnects
11687,Duplicate Record,Deleted,Multiple joins/reconnects
11700,Duplicate Record,Deleted,Multiple joins/reconnects
11701,Duplicate Record,Deleted,Multiple joins/reconnects
11710,Duplicate Record,Deleted,Multiple joins/reconnects
11711,Duplicate Record,Deleted,Multiple joins/reconnects
11723,Duplicate Record,Deleted,Multiple joins/reconnects
11724,Duplicate Record,Deleted,Multiple joins/reconnects
11761,Duplicate Record,Deleted,Multiple joins/reconnects
11772,Duplicate Record,Deleted,Multiple joins/reconnects
11794,Duplicate Record,Deleted,Multiple joins/reconnects
11796,Duplicate Record,Deleted,Multiple joins/reconnects
11801,Duplicate Record,Deleted,Multiple joins/reconnects
11803,Duplicate Record,Deleted,Multiple joins/reconnects
11815,Duplicate Record,Deleted,Multiple joins/reconnects
11816,Duplicate Record,Deleted,Multiple joins/reconnects
11823,Duplicate Record,Deleted,Multiple joins/reconnects
11824,Duplicate Record,Deleted,Multiple joins/reconnects
11835,Duplicate Record,Deleted,Multiple joins/reconnects
11836,Duplicate Record,Deleted,Multiple joins/reconnects
11847,Duplicate Record,Deleted,Multiple joins/reconnects
11850,Duplicate Record,Deleted,Multiple joins/reconnects
11851,Duplicate Record,Deleted,Multiple joins/reconnects
11861,Duplicate Record,Deleted,Multiple joins/reconnects
11864,Duplicate Record,Deleted,Multiple joins/reconnects
11869,Duplicate Record,Deleted,Multiple joins/reconnects
11870,Duplicate Record,Deleted,Multiple joins/reconnects
11875,Duplicate Record,Deleted,Multiple joins/reconnects
11890,Duplicate Record,Deleted,Multiple joins/reconnects
11902,Duplicate Record,Deleted,Multiple joins/reconnects
11903,Duplicate Record,Deleted,Multiple joins/reconnects
11906,Duplicate Record,Deleted,Multiple joins/reconnects
11907,Duplicate Record,Deleted,Multiple joins/reconnects
11918,Duplicate Record,Deleted,Multiple joins/reconnects
11930,Duplicate Record,Deleted,Multiple joins/reconnects
11936,Duplicate Record,Deleted,Multiple joins/reconnects
11948,Duplicate Record,Deleted,Multiple joins/reconnects
11949,Duplicate Record,Deleted,Multiple joins/reconnects
11966,Duplicate Record,Deleted,Multiple joins/reconnects
11967,Duplicate Record,Deleted,Multiple joins/reconnects
11974,Duplicate Record,Deleted,Multiple joins/reconnects
11975,Duplicate Record,Deleted,Multiple joins/reconnects
11996,Duplicate Record,Deleted,Multiple joins/reconnects
12007,Duplicate Record,Deleted,Multiple joins/reconnects
12018,Duplicate Record,Deleted,Multiple joins/reconnects
12023,Duplicate Record,Deleted,Multiple joins/reconnects
12042,Duplicate Record,Deleted,Multiple joins/reconnects
12043,Duplicate Record,Deleted,Multiple joins/reconnects
12046,Duplicate Record,Deleted,Multiple joins/reconnects
12051,Duplicate Record,Deleted,Multiple joins/reconnects
12052,Duplicate Record,Deleted,Multiple joins/reconnects
12060,Duplicate Record,Deleted,Multiple joins/reconnects
12076,Duplicate Record,Deleted,Multiple joins/reconnects
12086,Duplicate Record,Deleted,Multiple joins/reconnects
12087,Duplicate Record,Deleted,Multiple joins/reconnects
12141,Duplicate Record,Deleted,Multiple joins/reconnects
12142,Duplicate Record,Deleted,Multiple joins/reconnects
12155,Duplicate Record,Deleted,Multiple joins/reconnects
12168,Duplicate Record,Deleted,Multiple joins/reconnects
12205,Duplicate Record,Deleted,Multiple joins/reconnects
12218,Duplicate Record,Deleted,Multiple joins/reconnects
12230,Duplicate Record,Deleted,Multiple joins/reconnects
12263,Duplicate Record,Deleted,Multiple joins/reconnects
12301,Duplicate Record,Deleted,Multiple joins/reconnects
12326,Duplicate Record,Deleted,Multiple joins/reconnects
12357,Duplicate Record,Deleted,Multiple joins/reconnects
12358,Duplicate Record,Deleted,Multiple joins/reconnects
12373,Duplicate Record,Deleted,Multiple joins/reconnects
12375,Duplicate Record,Deleted,Multiple joins/reconnects
12379,Duplicate Record,Deleted,Multiple joins/reconnects
12380,Duplicate Record,Deleted,Multiple joins/reconnects
12386,Duplicate Record,Deleted,Multiple joins/reconnects
12391,Duplicate Record,Deleted,Multiple joins/reconnects
12395,Duplicate Record,Deleted,Multiple joins/reconnects
12398,Duplicate Record,Deleted,Multiple joins/reconnects
12427,Duplicate Record,Deleted,Multiple joins/reconnects
12433,Duplicate Record,Deleted,Multiple joins/reconnects
12434,Duplicate Record,Deleted,Multiple joins/reconnects
12436,Duplicate Record,Deleted,Multiple joins/reconnects
12452,Duplicate Record,Deleted,Multiple joins/reconnects
12468,Duplicate Record,Deleted,Multiple joins/reconnects
12469,Duplicate Record,Deleted,Multiple joins/reconnects
12497,Duplicate Record,Deleted,Multiple joins/reconnects
12498,Duplicate Record,Deleted,Multiple joins/reconnects
12509,Duplicate Record,Deleted,Multiple joins/reconnects
12512,Duplicate Record,Deleted,Multiple joins/reconnects
12513,Duplicate Record,Deleted,Multiple joins/reconnects
12525,Duplicate Record,Deleted,Multiple joins/reconnects
12536,Duplicate Record,Deleted,Multiple joins/reconnects
12537,Duplicate Record,Deleted,Multiple joins/reconnects
12541,Duplicate Record,Deleted,Multiple joins/reconnects
12542,Duplicate Record,Deleted,Multiple joins/reconnects
12581,Duplicate Record,Deleted,Multiple joins/reconnects
12582,Duplicate Record,Deleted,Multiple joins/reconnects
12585,Duplicate Record,Deleted,Multiple joins/reconnects
12615,Duplicate Record,Deleted,Multiple joins/reconnects
12618,Duplicate Record,Deleted,Multiple joins/reconnects
12619,Duplicate Record,Deleted,Multiple joins/reconnects
12664,Duplicate Record,Deleted,Multiple joins/reconnects
12665,Duplicate Record,Deleted,Multiple joins/reconnects
12690,Duplicate Record,Deleted,Multiple joins/reconnects
12699,Duplicate Record,Deleted,Multiple joins/reconnects
12721,Duplicate Record,Deleted,Multiple joins/reconnects
12727,Duplicate Record,Deleted,Multiple joins/reconnects
12728,Duplicate Record,Deleted,Multiple joins/reconnects
12730,Duplicate Record,Deleted,Multiple joins/reconnects
12733,Duplicate Record,Deleted,Multiple joins/reconnects
12741,Duplicate Record,Deleted,Multiple joins/reconnects
12742,Duplicate Record,Deleted,Multiple joins/reconnects
12744,Duplicate Record,Deleted,Multiple joins/reconnects
12749,Duplicate Record,Deleted,Multiple joins/reconnects
12756,Duplicate Record,Deleted,Multiple joins/reconnects
12757,Duplicate Record,Deleted,Multiple joins/reconnects
12765,Duplicate Record,Deleted,Multiple joins/reconnects
12766,Duplicate Record,Deleted,Multiple joins/reconnects
12769,Duplicate Record,Deleted,Multiple joins/reconnects
12785,Duplicate Record,Deleted,Multiple joins/reconnects
12844,Duplicate Record,Deleted,Multiple joins/reconnects
12845,Duplicate Record,Deleted,Multiple joins/reconnects
12857,Duplicate Record,Deleted,Multiple joins/reconnects
12858,Duplicate Record,Deleted,Multiple joins/reconnects
12860,Duplicate Record,Deleted,Multiple joins/reconnects
12861,Duplicate Record,Deleted,Multiple joins/reconnects
12873,Duplicate Record,Deleted,Multiple joins/reconnects
12923,Duplicate Record,Deleted,Multiple joins/reconnects
12924,Duplicate Record,Deleted,Multiple joins/reconnects
12948,Duplicate Record,Deleted,Multiple joins/reconnects
12949,Duplicate Record,Deleted,Multiple joins/reconnects
12976,Duplicate Record,Deleted,Multiple joins/reconnects
12977,Duplicate Record,Deleted,Multiple joins/reconnects
12979,Duplicate Record,Deleted,Multiple joins/reconnects
12980,Duplicate Record,Deleted,Multiple joins/reconnects
12991,Duplicate Record,Deleted,Multiple joins/reconnects
12992,Duplicate Record,Deleted,Multiple joins/reconnects
13004,Duplicate Record,Deleted,Multiple joins/reconnects
13010,Duplicate Record,Deleted,Multiple joins/reconnects
13011,Duplicate Record,Deleted,Multiple joins/reconnects
13029,Duplicate Record,Deleted,Multiple joins/reconnects
13056,Duplicate Record,Deleted,Multiple joins/reconnects
13057,Duplicate Record,Deleted,Multiple joins/reconnects
13059,Duplicate Record,Deleted,Multiple joins/reconnects
13060,Duplicate Record,Deleted,Multiple joins/reconnects
13082,Duplicate Record,Deleted,Multiple joins/reconnects
13083,Duplicate Record,Deleted,Multiple joins/reconnects
13087,Duplicate Record,Deleted,Multiple joins/reconnects
13088,Duplicate Record,Deleted,Multiple joins/reconnects
13095,Duplicate Record,Deleted,Multiple joins/reconnects
13099,Duplicate Record,Deleted,Multiple joins/reconnects
13100,Duplicate Record,Deleted,Multiple joins/reconnects
13106,Duplicate Record,Deleted,Multiple joins/reconnects
13107,Duplicate Record,Deleted,Multiple joins/reconnects
13118,Duplicate Record,Deleted,Multiple joins/reconnects
13119,Duplicate Record,Deleted,Multiple joins/reconnects
13150,Duplicate Record,Deleted,Multiple joins/reconnects
13151,Duplicate Record,Deleted,Multiple joins/reconnects
13153,Duplicate Record,Deleted,Multiple joins/reconnects
13154,Duplicate Record,Deleted,Multiple joins/reconnects
13158,Duplicate Record,Deleted,Multiple joins/reconnects
13161,Duplicate Record,Deleted,Multiple joins/reconnects
13162,Duplicate Record,Deleted,Multiple joins/reconnects
13168,Duplicate Record,Deleted,Multiple joins/reconnects
13174,Duplicate Record,Deleted,Multiple joins/reconnects
13176,Duplicate Record,Deleted,Multiple joins/reconnects
13184,Duplicate Record,Deleted,Multiple joins/reconnects
13193,Duplicate Record,Deleted,Multiple joins/reconnects
13205,Duplicate Record,Deleted,Multiple joins/reconnects
13210,Duplicate Record,Deleted,Multiple joins/reconnects
13211,Duplicate Record,Deleted,Multiple joins/reconnects
13217,Duplicate Record,Deleted,Multiple joins/reconnects
13228,Duplicate Record,Deleted,Multiple joins/reconnects
13236,Duplicate Record,Deleted,Multiple joins/reconnects
13237,Duplicate Record,Deleted,Multiple joins/reconnects
13287,Duplicate Record,Deleted,Multiple joins/reconnects
13288,Duplicate Record,Deleted,Multiple joins/reconnects
13290,Duplicate Record,Deleted,Multiple joins/reconnects
13292,Duplicate Record,Deleted,Multiple joins/reconnects
13293,Duplicate Record,Deleted,Multiple joins/reconnects
13296,Duplicate Record,Deleted,Multiple joins/reconnects
13297,Duplicate Record,Deleted,Multiple joins/reconnects
13307,Duplicate Record,Deleted,Multiple joins/reconnects
13308,Duplicate Record,Deleted,Multiple joins/reconnects
13332,Duplicate Record,Deleted,Multiple joins/reconnects
13333,Duplicate Record,Deleted,Multiple joins/reconnects
13344,Duplicate Record,Deleted,Multiple joins/reconnects
13345,Duplicate Record,Deleted,Multiple joins/reconnects
13355,Duplicate Record,Deleted,Multiple joins/reconnects
13356,Duplicate Record,Deleted,Multiple joins/reconnects
13365,Duplicate Record,Deleted,Multiple joins/reconnects
13366,Duplicate Record,Deleted,Multiple joins/reconnects
13388,Duplicate Record,Deleted,Multiple joins/reconnects
13389,Duplicate Record,Deleted,Multiple joins/reconnects
13393,Duplicate Record,Deleted,Multiple joins/reconnects
13416,Duplicate Record,Deleted,Multiple joins/reconnects
13417,Duplicate Record,Deleted,Multiple joins/reconnects
13420,Duplicate Record,Deleted,Multiple joins/reconnects
13421,Duplicate Record,Deleted,Multiple joins/reconnects
13425,Duplicate Record,Deleted,Multiple joins/reconnects
13450,Duplicate Record,Deleted,Multiple joins/reconnects
13461,Duplicate Record,Deleted,Multiple joins/reconnects
13462,Duplicate Record,Deleted,Multiple joins/reconnects
13473,Duplicate Record,Deleted,Multiple joins/reconnects
13481,Duplicate Record,Deleted,Multiple joins/reconnects
13487,Duplicate Record,Deleted,Multiple joins/reconnects
13488,Duplicate Record,Deleted,Multiple joins/reconnects
13494,Duplicate Record,Deleted,Multiple joins/reconnects
13530,Duplicate Record,Deleted,Multiple joins/reconnects
13531,Duplicate Record,Deleted,Multiple joins/reconnects
13536,Duplicate Record,Deleted,Multiple joins/reconnects
13538,Duplicate Record,Deleted,Multiple joins/reconnects
13540,Duplicate Record,Deleted,Multiple joins/reconnects
13541,Duplicate Record,Deleted,Multiple joins/reconnects
13546,Duplicate Record,Deleted,Multiple joins/reconnects
13547,Duplicate Record,Deleted,Multiple joins/reconnects
13552,Duplicate Record,Deleted,Multiple joins/reconnects
13553,Duplicate Record,Deleted,Multiple joins/reconnects
13560,Duplicate Record,Deleted,Multiple joins/reconnects
13561,Duplicate Record,Deleted,Multiple joins/reconnects
13593,Duplicate Record,Deleted,Multiple joins/reconnects
13594,Duplicate Record,Deleted,Multiple joins/reconnects
13597,Duplicate Record,Deleted,Multiple joins/reconnects
13598,Duplicate Record,Deleted,Multiple joins/reconnects
13602,Duplicate Record,Deleted,Multiple joins/reconnects
13605,Duplicate Record,Deleted,Multiple joins/reconnects
13628,Duplicate Record,Deleted,Multiple joins/reconnects
13629,Duplicate Record,Deleted,Multiple joins/reconnects
13633,Duplicate Record,Deleted,Multiple joins/reconnects
13634,Duplicate Record,Deleted,Multiple joins/reconnects
13666,Duplicate Record,Deleted,Multiple joins/reconnects
13667,Duplicate Record,Deleted,Multiple joins/reconnects
13688,Duplicate Record,Deleted,Multiple joins/reconnects
13689,Duplicate Record,Deleted,Multiple joins/reconnects
13708,Duplicate Record,Deleted,Multiple joins/reconnects
13709,Duplicate Record,Deleted,Multiple joins/reconnects
13718,Duplicate Record,Deleted,Multiple joins/reconnects
13731,Duplicate Record,Deleted,Multiple joins/reconnects
13732,Duplicate Record,Deleted,Multiple joins/reconnects
13738,Duplicate Record,Deleted,Multiple joins/reconnects
13739,Duplicate Record,Deleted,Multiple joins/reconnects
13744,Duplicate Record,Deleted,Multiple joins/reconnects
13745,Duplicate Record,Deleted,Multiple joins/reconnects
13779,Duplicate Record,Deleted,Multiple joins/reconnects
13780,Duplicate Record,Deleted,Multiple joins/reconnects
13794,Duplicate Record,Deleted,Multiple joins/reconnects
13806,Duplicate Record,Deleted,Multiple joins/reconnects
13807,Duplicate Record,Deleted,Multiple joins/reconnects
13817,Duplicate Record,Deleted,Multiple joins/reconnects
13825,Duplicate Record,Deleted,Multiple joins/reconnects
13829,Duplicate Record,Deleted,Multiple joins/reconnects
13830,Duplicate Record,Deleted,Multiple joins/reconnects
13832,Duplicate Record,Deleted,Multiple joins/reconnects
13847,Duplicate Record,Deleted,Multiple joins/reconnects
13852,Duplicate Record,Deleted,Multiple joins/reconnects
13853,Duplicate Record,Deleted,Multiple joins/reconnects
13873,Duplicate Record,Deleted,Multiple joins/reconnects
13874,Duplicate Record,Deleted,Multiple joins/reconnects
13882,Duplicate Record,Deleted,Multiple joins/reconnects
13886,Duplicate Record,Deleted,Multiple joins/reconnects
13887,Duplicate Record,Deleted,Multiple joins/reconnects
13904,Duplicate Record,Deleted,Multiple joins/reconnects
13905,Duplicate Record,Deleted,Multiple joins/reconnects
13915,Duplicate Record,Deleted,Multiple joins/reconnects
13918,Duplicate Record,Deleted,Multiple joins/reconnects
13919,Duplicate Record,Deleted,Multiple joins/reconnects
13947,Duplicate Record,Deleted,Multiple joins/reconnects
13948,Duplicate Record,Deleted,Multiple joins/reconnects
13950,Duplicate Record,Deleted,Multiple joins/reconnects
13951,Duplicate Record,Deleted,Multiple joins/reconnects
14013,Duplicate Record,Deleted,Multiple joins/reconnects
14014,Duplicate Record,Deleted,Multiple joins/reconnects
14039,Duplicate Record,Deleted,Multiple joins/reconnects
14087,Duplicate Record,Deleted,Multiple joins/reconnects
14088,Duplicate Record,Deleted,Multiple joins/reconnects
14098,Duplicate Record,Deleted,Multiple joins/reconnects
14114,Duplicate Record,Deleted,Multiple joins/reconnects
14125,Duplicate Record,Deleted,Multiple joins/reconnects
14126,Duplicate Record,Deleted,Multiple joins/reconnects
14134,Duplicate Record,Deleted,Multiple joins/reconnects
14144,Duplicate Record,Deleted,Multiple joins/reconnects
